"job_id","company_id","job_title","job_level","job_type","remote_allowed","salary_min","salary_max","location_country","posted_date"
341,76,"Data Analyst","Mid","Full-time",True,47501,115163,"UK","2025-12-22"
342,107,"Product Manager","Mid","Full-time",True,51570,126376,"USA","2025-05-27"
343,145,"QA Engineer","Junior","Contract",True,57569,131140,"USA","2025-10-27"
344,84,"Product Manager","Senior","Full-time",False,59436,123884,"USA","2025-02-16"
345,87,"Software Engineer","Senior","Contract",True,79184,119345,"Germany","2025-09-21"
346,35,"Software Engineer","Junior","Internship",False,47175,128687,"Germany","2025-01-27"
347,133,"Data Analyst","Junior","Contract",True,78683,110282,"India","2025-10-16"
348,17,"DevOps Engineer","Senior","Contract",True,45820,107273,"India","2025-06-13"
349,85,"QA Engineer","Junior","Internship",False,54866,142342,"Remote","2025-09-24"
350,85,"DevOps Engineer","Junior","Contract",False,62342,125615,"USA","2025-06-24"
351,147,"Product Manager","Senior","Contract",True,51978,92650,"Germany","2025-06-23"
352,111,"QA Engineer","Lead","Contract",False,49295,109933,"UK","2025-09-16"
353,24,"Data Analyst","Senior","Contract",False,42522,127212,"India","2025-12-19"
354,103,"DevOps Engineer","Senior","Internship",True,53367,98399,"UK","2025-04-02"
355,100,"Product Manager","Junior","Internship",True,71185,108173,"Remote","2025-07-10"
356,129,"Data Analyst","Junior","Contract",False,60783,96434,"Remote","2025-10-21"
357,88,"Data Analyst","Senior","Full-time",True,49820,104355,"Canada","2025-09-09"
358,105,"Data Analyst","Junior","Contract",False,77368,100290,"India","2025-04-21"
359,44,"DevOps Engineer","Senior","Internship",False,41528,98463,"USA","2025-02-26"
360,58,"Product Manager","Lead","Full-time",False,62747,122297,"India","2025-03-10"
361,102,"Product Manager","Senior","Internship",False,62909,104649,"India","2025-02-09"
362,29,"QA Engineer","Lead","Internship",False,48894,133366,"USA","2025-12-23"
363,118,"Data Analyst","Mid","Internship",False,65980,111065,"Remote","2025-10-31"
364,28,"Product Manager","Senior","Full-time",True,48414,100815,"India","2025-09-20"
365,125,"Software Engineer","Mid","Full-time",True,71525,141346,"UK","2025-09-06"
366,41,"Product Manager","Mid","Contract",True,76392,119522,"USA","2025-01-27"
367,123,"Data Analyst","Senior","Full-time",True,46273,139801,"India","2025-02-19"
368,71,"Product Manager","Senior","Full-time",True,43465,97596,"USA","2025-04-03"
369,17,"Product Manager","Senior","Full-time",True,61429,121073,"Remote","2025-05-24"
370,105,"QA Engineer","Senior","Full-time",True,74669,94041,"USA","2025-02-06"
371,88,"Product Manager","Senior","Internship",True,58108,112387,"Germany","2025-06-28"
372,64,"QA Engineer","Lead","Internship",False,65440,136009,"USA","2025-02-16"
373,116,"DevOps Engineer","Mid","Full-time",False,52557,116954,"Remote","2025-12-07"
374,58,"Software Engineer","Senior","Contract",True,40105,127385,"USA","2025-12-15"
375,14,"Data Analyst","Senior","Contract",True,60131,90879,"Germany","2025-05-14"
376,10,"QA Engineer","Mid","Full-time",True,73449,117692,"UK","2025-09-25"
377,148,"Product Manager","Junior","Full-time",True,42586,105420,"Remote","2025-12-03"
378,139,"DevOps Engineer","Lead","Internship",False,56708,116726,"Germany","2025-03-11"
379,108,"Product Manager","Junior","Contract",False,66119,126166,"USA","2025-09-22"
380,13,"QA Engineer","Senior","Contract",True,59512,110339,"UK","2025-02-19"
381,114,"Data Analyst","Junior","Full-time",True,47561,122447,"Germany","2025-01-24"
382,143,"Software Engineer","Lead","Full-time",False,45674,126364,"Canada","2025-12-06"
383,86,"Data Analyst","Senior","Full-time",True,78303,108998,"UK","2025-09-19"
384,18,"Product Manager","Mid","Internship",True,44760,143536,"UK","2025-08-07"
385,96,"Software Engineer","Lead","Contract",False,57716,104148,"UK","2025-02-06"
386,70,"Software Engineer","Lead","Full-time",True,67372,91265,"USA","2025-02-21"
387,106,"Product Manager","Junior","Contract",False,63334,122336,"India","2025-12-28"
388,33,"Product Manager","Junior","Contract",True,66024,101688,"UK","2025-08-14"
389,19,"QA Engineer","Lead","Internship",False,65490,146142,"Remote","2025-11-09"
390,66,"QA Engineer","Lead","Full-time",True,65688,98143,"USA","2026-01-01"
391,107,"QA Engineer","Junior","Full-time",False,72373,95642,"Canada","2025-03-17"
392,142,"Data Analyst","Junior","Full-time",True,55749,107242,"India","2025-03-27"
393,109,"QA Engineer","Mid","Internship",True,74487,127671,"USA","2025-09-20"
394,110,"Software Engineer","Lead","Full-time",True,43013,133135,"Remote","2026-01-01"
395,102,"Software Engineer","Senior","Internship",False,68545,148329,"USA","2025-02-18"
396,148,"Software Engineer","Junior","Contract",True,49167,147355,"India","2025-04-28"
397,121,"DevOps Engineer","Senior","Internship",False,48771,108646,"India","2025-08-12"
398,7,"Software Engineer","Junior","Internship",False,63208,109413,"India","2026-01-02"
399,58,"DevOps Engineer","Junior","Full-time",False,44365,108586,"Canada","2025-03-12"
400,120,"Software Engineer","Lead","Full-time",False,62395,145036,"Remote","2025-07-11"
401,35,"DevOps Engineer","Lead","Full-time",False,70736,143634,"Canada","2025-05-12"
402,2,"Data Analyst","Mid","Internship",False,68770,90230,"India","2025-02-06"
403,131,"Software Engineer","Junior","Contract",False,43685,148835,"Germany","2025-12-17"
404,2,"DevOps Engineer","Junior","Full-time",False,67412,148034,"Remote","2025-06-26"
405,118,"Product Manager","Mid","Contract",True,64748,117345,"India","2025-07-04"
406,45,"DevOps Engineer","Senior","Internship",True,75276,119706,"Canada","2025-02-08"
407,115,"Software Engineer","Mid","Internship",False,67146,142997,"UK","2026-01-15"
408,140,"Data Analyst","Mid","Internship",False,58395,113054,"India","2025-07-22"
409,97,"QA Engineer","Mid","Internship",False,61114,117981,"India","2025-07-31"
410,100,"Product Manager","Lead","Internship",False,67006,102904,"Germany","2025-03-07"
411,71,"Data Analyst","Lead","Full-time",False,43625,149732,"Germany","2026-01-03"
412,104,"Data Analyst","Junior","Full-time",False,42494,109377,"India","2025-08-19"
413,130,"Data Analyst","Lead","Full-time",True,42169,104899,"USA","2025-05-19"
414,78,"Data Analyst","Lead","Contract",True,42429,128082,"UK","2025-11-21"
415,112,"Product Manager","Lead","Full-time",False,40464,103415,"Canada","2025-08-02"
416,128,"Data Analyst","Senior","Contract",False,71465,145341,"Remote","2025-07-11"
417,72,"Software Engineer","Mid","Full-time",False,69165,126574,"Remote","2025-04-04"
418,97,"QA Engineer","Mid","Full-time",True,56744,95969,"Germany","2025-12-05"
419,63,"DevOps Engineer","Junior","Internship",True,52607,125708,"Germany","2025-07-01"
420,18,"Product Manager","Mid","Full-time",False,46069,103200,"Canada","2025-12-25"
421,145,"QA Engineer","Senior","Contract",True,70757,133347,"UK","2025-10-14"
422,102,"Data Analyst","Lead","Contract",False,70819,108737,"India","2025-04-05"
423,91,"Data Analyst","Mid","Internship",False,69524,104316,"Remote","2025-09-02"
424,27,"QA Engineer","Lead","Internship",True,78219,111023,"Remote","2026-01-14"
425,99,"Product Manager","Senior","Full-time",False,51856,95449,"Remote","2025-07-14"
426,43,"Product Manager","Mid","Contract",False,40749,100958,"India","2025-12-11"
427,7,"Data Analyst","Mid","Full-time",True,61562,112564,"Remote","2025-03-03"
428,32,"DevOps Engineer","Senior","Internship",True,44978,96569,"USA","2025-06-06"
429,50,"QA Engineer","Junior","Internship",True,48224,96115,"UK","2025-05-21"
430,128,"Software Engineer","Lead","Contract",True,42313,132438,"UK","2025-07-11"
431,47,"DevOps Engineer","Senior","Full-time",False,67603,138274,"USA","2025-10-07"
432,55,"DevOps Engineer","Junior","Full-time",False,47502,117376,"Germany","2025-04-23"
433,33,"QA Engineer","Senior","Contract",False,44935,125834,"Canada","2026-01-07"
434,96,"Software Engineer","Mid","Contract",True,52532,118549,"Germany","2025-05-11"
435,34,"QA Engineer","Senior","Internship",True,47872,105166,"UK","2025-04-14"
436,13,"QA Engineer","Junior","Contract",False,78435,119236,"Canada","2025-12-02"
437,19,"Software Engineer","Lead","Full-time",False,43922,147825,"Remote","2025-03-16"
438,67,"Software Engineer","Senior","Full-time",True,51027,102933,"Remote","2025-03-06"
439,74,"QA Engineer","Senior","Internship",True,72345,90740,"Germany","2025-05-31"
440,82,"QA Engineer","Mid","Contract",False,67728,140221,"UK","2025-11-07"
441,88,"Product Manager","Junior","Full-time",False,62886,135865,"USA","2025-07-09"
442,35,"QA Engineer","Lead","Internship",False,62494,120737,"Remote","2025-05-22"
443,107,"DevOps Engineer","Junior","Internship",False,40160,109612,"UK","2025-08-14"
444,82,"QA Engineer","Senior","Full-time",False,49374,145324,"Remote","2026-01-13"
445,55,"Product Manager","Senior","Full-time",False,74016,112945,"USA","2025-02-20"
446,83,"Software Engineer","Junior","Full-time",False,67079,98429,"USA","2025-11-16"
447,61,"Software Engineer","Junior","Internship",True,47226,134360,"Canada","2025-10-27"
448,123,"DevOps Engineer","Mid","Full-time",False,77345,133524,"Canada","2025-11-08"
449,20,"Product Manager","Junior","Internship",True,41051,131951,"Germany","2026-01-16"
450,136,"Software Engineer","Mid","Internship",False,65122,144769,"USA","2025-02-26"
451,66,"Data Analyst","Lead","Full-time",True,43553,125924,"India","2025-10-08"
452,127,"Data Analyst","Senior","Internship",True,53558,127139,"Remote","2025-03-20"
453,90,"Product Manager","Lead","Full-time",False,52720,130886,"Canada","2025-03-05"
454,57,"Data Analyst","Mid","Full-time",True,45224,138357,"Remote","2025-11-24"
455,141,"DevOps Engineer","Senior","Contract",False,61366,125916,"India","2025-04-23"
456,145,"Product Manager","Lead","Contract",False,79641,115728,"Remote","2025-06-19"
457,51,"Data Analyst","Senior","Full-time",True,71041,94537,"UK","2025-10-06"
458,140,"QA Engineer","Lead","Contract",False,79739,140913,"USA","2026-01-17"
459,99,"QA Engineer","Senior","Internship",False,75116,104256,"Canada","2025-12-11"
460,33,"Data Analyst","Mid","Contract",False,46980,91150,"India","2025-12-26"
461,109,"Software Engineer","Senior","Full-time",True,45778,110693,"Canada","2025-05-05"
462,37,"Software Engineer","Senior","Full-time",True,72704,118332,"UK","2025-08-29"
463,78,"QA Engineer","Lead","Internship",False,60945,96125,"Canada","2025-11-13"
464,62,"Product Manager","Mid","Contract",False,64587,112500,"UK","2025-10-03"
465,54,"Software Engineer","Junior","Full-time",False,41793,143185,"Remote","2025-03-25"
466,67,"Product Manager","Senior","Contract",True,42826,113358,"UK","2025-12-02"
467,18,"DevOps Engineer","Lead","Internship",True,76289,113892,"Germany","2025-11-11"
468,12,"Product Manager","Mid","Full-time",False,76922,143158,"India","2025-03-26"
469,84,"Software Engineer","Junior","Full-time",True,73260,108613,"Remote","2025-01-23"
470,81,"QA Engineer","Lead","Contract",True,64788,134104,"Canada","2025-06-30"
471,55,"DevOps Engineer","Junior","Full-time",True,67763,136768,"Remote","2025-04-12"
472,147,"Data Analyst","Junior","Contract",False,67576,140683,"UK","2025-08-17"
473,65,"Data Analyst","Junior","Contract",False,54763,137247,"UK","2025-05-07"
474,119,"DevOps Engineer","Senior","Contract",True,63294,118003,"Canada","2025-02-27"
475,54,"DevOps Engineer","Junior","Full-time",True,66732,91455,"India","2025-10-10"
476,28,"QA Engineer","Senior","Full-time",True,59620,111663,"Canada","2025-07-25"
477,126,"Product Manager","Junior","Contract",True,72090,124440,"USA","2025-11-18"
478,132,"QA Engineer","Junior","Contract",False,43737,128273,"USA","2025-03-04"
479,15,"Product Manager","Lead","Contract",False,59928,127831,"USA","2025-10-01"
480,8,"DevOps Engineer","Lead","Full-time",False,59514,111716,"India","2025-08-19"
481,41,"Data Analyst","Mid","Full-time",False,61803,91709,"India","2025-08-18"
482,71,"DevOps Engineer","Mid","Full-time",False,43930,148253,"Canada","2025-02-23"
483,64,"QA Engineer","Lead","Contract",True,68640,133395,"Canada","2025-04-12"
484,77,"DevOps Engineer","Lead","Internship",False,74347,95245,"India","2025-03-30"
485,117,"Data Analyst","Junior","Full-time",False,41740,95275,"Germany","2025-10-31"
486,109,"Product Manager","Junior","Internship",True,53055,117511,"India","2025-12-04"
487,5,"Product Manager","Junior","Contract",False,47900,133890,"Germany","2025-03-28"
488,68,"Product Manager","Senior","Internship",True,63666,120742,"UK","2025-05-19"
489,116,"Product Manager","Senior","Contract",False,54191,118716,"Germany","2025-08-27"
490,131,"Product Manager","Junior","Internship",False,68509,132010,"Canada","2025-07-22"
491,96,"Product Manager","Senior","Contract",True,44955,117969,"UK","2025-11-13"
492,132,"DevOps Engineer","Mid","Contract",True,40197,99275,"USA","2025-08-17"
493,136,"Software Engineer","Lead","Internship",True,49524,90879,"India","2025-08-12"
494,52,"DevOps Engineer","Senior","Internship",True,45906,110106,"Canada","2025-04-07"
495,38,"Software Engineer","Junior","Contract",False,78140,127223,"USA","2025-02-11"
496,99,"QA Engineer","Junior","Internship",False,42789,100164,"Germany","2025-06-06"
497,150,"Product Manager","Senior","Contract",True,43561,102345,"Germany","2025-12-19"
498,138,"DevOps Engineer","Lead","Full-time",True,48083,91485,"USA","2025-07-23"
499,88,"Product Manager","Junior","Contract",False,40431,96104,"UK","2025-08-08"
500,24,"Product Manager","Junior","Full-time",True,59795,110778,"UK","2025-07-28"
501,101,"DevOps Engineer","Senior","Contract",True,63978,133743,"USA","2025-07-16"
502,34,"Product Manager","Lead","Contract",False,40823,120264,"Remote","2025-06-26"
503,121,"DevOps Engineer","Mid","Internship",False,64697,117654,"USA","2025-01-27"
504,99,"Data Analyst","Mid","Full-time",True,78672,99264,"USA","2025-11-20"
505,24,"Data Analyst","Senior","Full-time",False,55604,94497,"UK","2025-04-18"
506,117,"QA Engineer","Junior","Full-time",True,61756,137236,"India","2025-03-21"
507,78,"Software Engineer","Senior","Full-time",False,73834,146473,"Remote","2025-11-12"
508,131,"Product Manager","Lead","Internship",True,58737,112968,"Germany","2025-07-19"
509,136,"Data Analyst","Lead","Internship",False,41504,121390,"UK","2025-09-08"
510,7,"Software Engineer","Lead","Contract",True,50653,129712,"UK","2025-02-02"
511,25,"QA Engineer","Lead","Internship",True,67855,110091,"UK","2025-07-31"
512,82,"DevOps Engineer","Mid","Internship",False,70244,104715,"Canada","2025-05-30"
513,118,"QA Engineer","Junior","Contract",False,48295,145211,"Remote","2025-05-23"
514,53,"QA Engineer","Senior","Internship",False,49982,102509,"UK","2025-11-17"
515,30,"QA Engineer","Lead","Internship",False,42515,103513,"UK","2025-11-07"
516,139,"Software Engineer","Mid","Contract",True,50503,137314,"India","2025-09-05"
517,20,"Software Engineer","Lead","Contract",False,47487,130979,"UK","2026-01-02"
518,33,"Data Analyst","Junior","Full-time",False,69817,107155,"UK","2025-08-14"
519,15,"Software Engineer","Mid","Internship",True,41868,103729,"Canada","2025-04-30"
520,48,"Data Analyst","Lead","Full-time",False,64829,96001,"India","2025-09-28"
521,105,"DevOps Engineer","Junior","Contract",True,52675,147550,"India","2025-05-05"
522,54,"Data Analyst","Mid","Contract",True,55872,122691,"UK","2025-02-10"
523,71,"Software Engineer","Senior","Internship",True,61339,115124,"UK","2025-05-02"
524,23,"DevOps Engineer","Mid","Full-time",False,65343,125853,"Canada","2025-08-04"
525,79,"Product Manager","Senior","Contract",True,65853,92797,"UK","2025-04-23"
526,82,"Data Analyst","Junior","Contract",True,64418,126735,"Canada","2026-01-06"
527,64,"DevOps Engineer","Junior","Contract",True,41266,122454,"Remote","2025-08-15"
528,116,"QA Engineer","Mid","Contract",False,63695,131917,"USA","2025-12-08"
529,94,"QA Engineer","Lead","Contract",True,58536,117130,"Germany","2025-06-20"
530,129,"Data Analyst","Junior","Contract",True,41650,123107,"USA","2025-05-27"
531,79,"Software Engineer","Senior","Full-time",True,56294,139761,"Germany","2025-08-22"
532,17,"QA Engineer","Lead","Internship",False,70889,112502,"Canada","2026-01-11"
533,106,"DevOps Engineer","Lead","Internship",False,69931,143079,"Remote","2025-03-29"
534,103,"Product Manager","Junior","Contract",True,79238,112180,"India","2025-11-28"
