"interview_id","application_id","interview_round","interview_type","interview_score","interview_date"
584,8663,3,"Managerial","3.11","2025-04-13"
585,6615,3,"Phone","2.43","2025-07-08"
586,4795,1,"Phone","2.35","2025-10-30"
587,4603,2,"Technical","2.15","2025-04-04"
588,6070,4,"HR","1.68","2025-04-23"
589,10302,4,"Phone","4.12","2025-12-24"
590,11314,3,"Technical","1.19","2025-08-14"
591,8772,4,"HR","3.87","2025-11-29"
592,9904,4,"HR","3.00","2025-04-10"
593,253,2,"Technical","2.25","2025-06-17"
594,7467,4,"Technical","2.00","2025-11-06"
595,7611,4,"Technical","1.33","2025-10-01"
596,9268,2,"Technical","1.47","2025-04-30"
597,11576,4,"Managerial","3.10","2025-09-25"
598,662,1,"HR","2.55","2025-05-26"
599,6192,3,"Technical","1.89","2025-12-25"
600,6397,3,"HR","2.80","2025-08-13"
601,9505,4,"HR","1.79","2025-11-17"
602,10589,4,"Phone","3.62","2025-06-20"
603,10000,1,"HR","3.37","2025-03-28"
604,2882,3,"Technical","3.71","2025-11-30"
605,8569,4,"Technical","3.41","2025-10-12"
606,6,4,"Technical","3.28","2025-12-30"
607,10543,2,"Phone","1.13","2025-07-25"
608,3716,4,"HR","3.78","2025-08-31"
609,9397,1,"Technical","2.13","2025-08-13"
610,7194,3,"Phone","1.19","2025-04-05"
611,5165,2,"Technical","2.90","2025-08-23"
612,3409,3,"Managerial","2.81","2025-03-29"
613,5452,2,"HR","1.27","2025-06-18"
614,622,3,"Technical","2.69","2025-11-13"
615,721,3,"Phone","2.97","2025-09-18"
616,4751,3,"Phone","4.29","2026-01-03"
617,7523,2,"Managerial","3.53","2025-08-01"
618,5045,2,"HR","1.80","2025-09-15"
619,869,1,"Managerial","4.50","2025-07-12"
620,4741,3,"Technical","1.81","2026-01-13"
621,4982,4,"Technical","2.36","2025-10-15"
622,3147,3,"HR","2.74","2025-09-25"
623,2226,2,"HR","1.09","2025-08-28"
624,7328,2,"HR","3.22","2025-07-11"
625,4255,4,"HR","4.98","2025-11-09"
626,3591,4,"HR","2.98","2025-10-28"
627,5997,4,"Technical","3.74","2025-06-22"
628,5845,3,"Managerial","1.87","2025-06-11"
629,6407,2,"Managerial","4.22","2026-01-10"
630,6746,2,"Managerial","1.03","2025-06-01"
631,8746,4,"Technical","2.42","2025-07-31"
632,11309,2,"Technical","2.88","2025-10-09"
633,5853,1,"Phone","4.13","2025-04-26"
634,8754,1,"HR","4.52","2025-11-28"
635,4134,2,"HR","2.91","2025-10-21"
636,10316,1,"Phone","3.25","2025-12-11"
637,501,1,"HR","3.66","2025-08-14"
638,6633,4,"Technical","4.29","2025-06-08"
639,1906,4,"Managerial","4.96","2025-08-26"
640,6842,1,"Phone","2.48","2025-08-23"
641,9542,4,"Phone","4.53","2025-10-05"
642,10445,4,"Phone","4.47","2025-10-28"
643,4952,3,"HR","4.23","2025-06-19"
644,4432,1,"Technical","3.99","2025-12-16"
645,1202,2,"Phone","3.32","2026-01-09"
646,577,3,"Managerial","3.28","2025-08-08"
647,3970,4,"HR","2.57","2025-04-05"
648,9721,4,"Phone","3.97","2026-01-21"
649,7280,4,"Managerial","2.87","2025-05-25"
650,10345,2,"Technical","3.30","2025-04-09"
651,8984,3,"Technical","1.75","2025-06-26"
652,11616,4,"Phone","2.58","2025-12-22"
653,104,3,"Phone","3.48","2025-07-08"
654,6526,4,"Phone","3.34","2025-05-22"
655,6325,4,"Phone","1.16","2025-11-28"
656,5722,3,"Managerial","2.00","2026-01-10"
657,1990,4,"Managerial","3.30","2025-11-20"
658,1493,4,"HR","3.29","2025-04-07"
659,9751,2,"HR","3.69","2025-07-15"
660,542,2,"Managerial","4.19","2025-10-17"
661,3854,2,"HR","1.97","2025-11-07"
662,5293,3,"Phone","1.93","2025-05-01"
663,8286,4,"Phone","2.54","2025-06-12"
664,5959,3,"Managerial","2.98","2025-09-19"
665,11526,4,"Technical","3.55","2026-01-06"
666,6034,4,"Managerial","1.25","2025-08-25"
667,8568,2,"HR","2.21","2025-10-18"
668,11038,4,"Managerial","3.75","2025-05-22"
669,3120,1,"HR","1.65","2025-06-03"
670,5141,1,"HR","1.05","2026-01-15"
671,10124,4,"Phone","3.97","2025-11-19"
672,11604,1,"Technical","1.24","2025-07-29"
673,168,3,"HR","1.44","2025-09-09"
674,7876,1,"Phone","4.85","2025-10-02"
675,2893,4,"Phone","3.52","2025-06-29"
676,1093,3,"HR","3.51","2025-07-03"
677,11541,4,"Managerial","2.51","2025-11-21"
678,1219,1,"Managerial","3.65","2025-10-21"
679,6247,1,"HR","1.13","2025-10-14"
680,6898,4,"Managerial","2.00","2025-05-14"
681,2359,1,"Technical","3.32","2025-11-23"
682,11302,1,"Technical","4.63","2025-11-24"
683,4992,1,"HR","4.40","2025-04-06"
684,11997,3,"Phone","3.13","2025-10-27"
685,6147,4,"Technical","4.18","2026-01-11"
686,7161,3,"HR","1.61","2025-08-14"
687,6912,4,"Managerial","1.40","2025-11-14"
688,1160,3,"Managerial","4.24","2025-05-25"
689,9010,3,"Managerial","4.64","2025-08-18"
690,7225,3,"Phone","3.20","2025-12-18"
691,1350,4,"HR","4.46","2025-07-19"
692,3610,3,"Technical","1.36","2025-09-13"
693,4058,2,"HR","2.41","2025-06-20"
694,8543,3,"HR","3.56","2025-06-25"
695,3836,2,"HR","2.45","2025-04-18"
696,5830,2,"Phone","1.44","2025-05-10"
697,9681,1,"Phone","3.87","2025-06-17"
698,11469,3,"Managerial","2.59","2025-08-15"
699,7642,3,"Technical","1.05","2025-07-07"
700,6786,4,"Technical","4.87","2025-06-10"
701,5617,1,"Technical","2.30","2025-06-19"
702,8889,3,"Phone","1.91","2025-08-17"
703,398,3,"Phone","1.99","2025-09-10"
704,950,3,"HR","4.98","2025-09-08"
705,5386,3,"Technical","1.73","2025-07-05"
706,5592,3,"Technical","4.22","2025-10-20"
707,5531,1,"HR","3.56","2025-07-12"
708,6046,1,"Phone","2.71","2025-12-22"
709,3225,4,"Managerial","4.62","2025-05-11"
710,11382,3,"Phone","2.37","2025-04-16"
711,343,1,"HR","2.30","2025-03-29"
712,9103,4,"Phone","2.66","2026-01-11"
713,3336,3,"Phone","3.59","2025-05-07"
714,2120,4,"HR","1.48","2025-09-30"
715,1915,4,"HR","1.60","2026-01-21"
716,5866,2,"HR","1.75","2025-04-21"
717,584,3,"Technical","1.90","2025-06-06"
718,7964,2,"HR","1.38","2025-06-06"
719,1533,1,"Technical","3.54","2025-11-23"
720,8983,2,"HR","2.47","2025-05-17"
721,2650,2,"Technical","4.51","2025-08-01"
722,4898,3,"Managerial","4.76","2025-07-29"
723,3085,4,"Technical","1.61","2025-04-06"
724,10598,3,"Technical","4.91","2025-05-03"
725,7336,3,"HR","3.13","2025-08-18"
726,5313,3,"HR","2.15","2025-07-20"
727,11338,4,"HR","2.94","2025-04-26"
728,7608,3,"Technical","4.50","2025-05-12"
729,2502,2,"Managerial","1.72","2025-06-24"
730,310,3,"HR","2.06","2025-08-02"
731,10060,3,"Technical","3.85","2025-06-30"
732,4524,1,"Technical","3.70","2025-04-09"
733,2579,4,"Managerial","1.34","2025-06-27"
734,1550,3,"Phone","1.42","2025-11-25"
735,5196,3,"Technical","4.25","2025-06-20"
736,11814,1,"Phone","3.08","2025-10-19"
737,11249,1,"Phone","4.70","2025-06-02"
738,9398,4,"Technical","3.85","2025-10-31"
739,1401,2,"Managerial","2.34","2025-12-14"
740,3469,4,"Managerial","4.55","2025-06-04"
741,3084,3,"Managerial","1.03","2025-12-01"
742,6323,1,"HR","1.27","2026-01-09"
743,1350,4,"Managerial","3.04","2025-11-12"
744,3269,4,"HR","3.88","2025-07-26"
745,4525,3,"HR","4.74","2025-07-30"
746,7584,3,"Phone","1.31","2025-07-23"
747,3950,3,"Phone","3.11","2025-05-20"
748,1075,4,"HR","2.70","2025-12-22"
749,3626,3,"Phone","4.24","2025-12-19"
750,11738,3,"Technical","4.64","2025-11-24"
751,3156,4,"Phone","3.20","2025-11-16"
752,4190,3,"Managerial","4.25","2025-07-14"
753,7255,2,"Phone","4.93","2025-08-06"
754,4253,2,"HR","2.33","2025-09-04"
755,5134,3,"Technical","3.34","2025-06-25"
756,2858,3,"Technical","1.91","2025-10-29"
757,9776,2,"Technical","3.89","2025-05-16"
758,4626,3,"HR","3.35","2025-04-21"
759,7822,2,"Phone","1.23","2025-11-04"
760,9602,2,"Managerial","3.08","2025-12-30"
761,5725,3,"Technical","3.15","2025-04-15"
762,6098,2,"HR","2.63","2026-01-16"
763,1482,1,"Phone","3.89","2025-09-18"
764,6454,2,"Technical","3.47","2025-04-17"
765,2644,1,"Managerial","3.07","2025-07-22"
766,2354,1,"Technical","1.16","2026-01-12"
767,10668,3,"HR","4.39","2025-06-14"
768,8819,1,"Managerial","1.41","2026-01-03"
769,9043,4,"Technical","4.95","2025-11-15"
770,133,1,"Technical","1.96","2025-06-23"
771,9718,2,"HR","1.90","2026-01-19"
772,8314,2,"Phone","2.65","2025-12-09"
773,7331,1,"Phone","2.50","2025-04-05"
774,9860,2,"HR","1.29","2025-05-18"
775,3689,4,"Technical","2.07","2025-12-07"
776,6117,3,"Technical","1.88","2025-05-31"
777,5580,4,"Managerial","2.35","2025-10-26"
778,1156,1,"Managerial","4.00","2025-05-23"
779,7474,2,"Managerial","3.75","2026-01-12"
780,468,1,"Phone","1.08","2025-05-07"
781,10845,1,"Technical","2.55","2025-11-02"
782,7397,3,"Managerial","3.24","2026-01-18"
783,11237,2,"Phone","3.27","2026-01-05"
784,9063,4,"Phone","2.71","2025-04-01"
785,9623,3,"Technical","2.23","2025-12-03"
786,10896,3,"HR","2.40","2025-12-30"
787,8850,4,"Phone","1.32","2025-07-01"
788,5133,4,"Managerial","2.50","2025-06-25"
789,9031,4,"Phone","2.03","2025-06-10"
790,7408,3,"HR","2.91","2025-09-08"
791,5576,2,"Managerial","4.76","2025-06-20"
792,11743,3,"Managerial","4.73","2025-09-26"
793,11802,4,"HR","2.69","2025-10-06"
794,2017,2,"Technical","1.06","2025-12-27"
795,9037,4,"HR","2.22","2025-11-12"
796,205,4,"Phone","3.53","2025-05-18"
797,6272,4,"HR","3.32","2025-05-14"
798,5455,2,"Technical","2.17","2025-08-21"
799,7866,2,"Phone","2.50","2025-09-04"
800,6348,4,"Phone","4.90","2025-09-28"
801,6859,4,"Technical","4.41","2025-08-05"
802,857,1,"Technical","4.12","2025-08-29"
803,2748,1,"HR","2.50","2025-04-25"
804,4473,1,"Phone","2.68","2025-04-18"
805,5436,4,"Phone","1.70","2025-09-15"
806,10507,4,"Technical","4.54","2025-05-28"
807,4058,1,"Technical","2.54","2025-05-21"
808,2863,3,"Phone","3.04","2025-07-22"
809,490,4,"Technical","2.38","2025-09-18"
810,10638,2,"Phone","3.75","2025-06-17"
811,5559,1,"Phone","2.67","2025-07-12"
812,10279,2,"Phone","4.29","2025-07-13"
813,7787,2,"HR","4.82","2025-07-11"
814,3601,3,"Technical","1.02","2025-04-15"
815,5995,2,"HR","3.75","2025-07-11"
816,7012,2,"Managerial","4.29","2025-09-07"
817,6342,2,"HR","3.63","2025-10-16"
818,9732,3,"HR","4.71","2025-12-29"
819,6267,3,"Technical","3.75","2025-09-07"
820,10945,3,"HR","4.94","2025-05-26"
821,7409,2,"Managerial","3.23","2025-12-24"
822,7487,4,"Technical","3.11","2025-05-21"
823,10922,2,"Technical","2.39","2025-12-09"
824,11955,2,"HR","3.10","2025-06-20"
825,366,4,"Managerial","1.30","2025-09-02"
826,1722,1,"Technical","2.41","2025-05-07"
827,5203,4,"Phone","2.64","2025-10-03"
828,4830,3,"Technical","1.28","2025-08-27"
829,4287,1,"Managerial","3.41","2025-04-13"
830,886,2,"Managerial","4.81","2025-08-19"
831,3876,1,"Managerial","1.88","2025-04-09"
832,10044,3,"Managerial","2.69","2025-06-21"
833,8917,2,"Technical","3.47","2025-06-06"
834,1445,3,"Phone","4.80","2025-07-03"
835,543,2,"Phone","3.85","2025-06-30"
836,5975,3,"Managerial","2.12","2025-09-28"
837,11520,2,"Phone","1.76","2025-05-25"
838,8493,1,"HR","2.68","2025-09-06"
839,515,2,"HR","4.20","2025-06-11"
840,6559,1,"Technical","3.53","2025-09-02"
841,7659,3,"Technical","2.38","2025-09-30"
842,6943,1,"Managerial","4.19","2025-10-31"
843,3260,4,"Technical","1.81","2025-10-15"
844,402,4,"HR","4.11","2025-12-25"
845,8752,3,"Managerial","4.55","2025-11-08"
846,7375,2,"Managerial","1.59","2025-12-27"
847,347,1,"HR","1.48","2025-09-15"
848,4385,1,"Technical","3.11","2025-09-07"
849,7820,1,"Technical","1.07","2025-06-05"
850,10824,2,"Technical","1.38","2025-06-21"
851,3004,4,"Phone","4.69","2025-09-23"
852,7922,3,"Technical","1.70","2026-01-09"
853,7779,3,"Phone","2.19","2025-07-21"
854,3592,1,"Managerial","4.12","2025-08-13"
855,6532,3,"Managerial","1.31","2025-04-07"
856,5573,3,"HR","4.88","2026-01-10"
857,3344,4,"HR","1.44","2025-09-19"
858,800,4,"HR","1.17","2025-09-11"
859,3469,4,"HR","4.33","2025-10-26"
860,4795,3,"Phone","3.43","2026-01-21"
861,4418,4,"Technical","2.53","2025-10-27"
862,3309,1,"Technical","2.28","2025-12-23"
863,11776,2,"Technical","1.15","2025-07-15"
864,4988,2,"Phone","3.51","2025-09-13"
865,5309,3,"HR","1.51","2025-10-26"
866,11185,4,"HR","1.88","2026-01-07"
867,2960,1,"Phone","4.37","2025-12-14"
868,5731,4,"HR","2.18","2025-09-30"
869,9337,4,"Managerial","4.66","2025-11-06"
870,6608,1,"HR","3.03","2025-09-21"
871,5361,3,"Phone","4.07","2025-08-22"
872,8683,3,"HR","2.10","2025-07-06"
873,8889,2,"Managerial","1.11","2025-05-08"
874,3269,2,"Phone","1.96","2025-12-02"
875,3336,3,"Managerial","4.41","2025-09-26"
876,7781,2,"HR","1.85","2025-11-13"
877,5683,4,"Phone","4.16","2025-09-27"
878,2031,4,"Managerial","1.03","2025-11-11"
879,10098,4,"Phone","2.69","2025-09-20"
880,3157,2,"Technical","4.94","2025-07-20"
881,6830,4,"Phone","1.51","2025-12-10"
882,269,3,"HR","4.52","2025-08-03"
883,8092,1,"Phone","4.71","2025-12-25"
884,9345,2,"Managerial","1.67","2025-05-05"
885,11453,4,"Technical","3.34","2025-08-14"
886,3489,1,"Phone","1.64","2025-06-28"
887,10250,3,"Technical","3.18","2025-06-05"
888,11315,3,"Technical","4.60","2025-06-27"
889,4005,4,"Technical","4.19","2026-01-10"
890,4600,3,"Technical","3.61","2025-07-30"
891,666,2,"Technical","2.84","2025-10-01"
892,8822,1,"HR","2.26","2025-05-23"
893,6190,1,"Managerial","2.36","2025-12-16"
894,7713,2,"Managerial","2.59","2025-05-22"
895,7293,3,"Technical","1.91","2025-10-31"
896,9737,3,"Phone","1.96","2025-07-30"
897,5509,1,"Technical","1.38","2025-12-03"
898,7101,1,"Technical","1.24","2025-09-24"
899,9576,3,"Technical","2.92","2025-12-15"
900,6838,2,"Technical","1.57","2025-07-29"
901,10685,3,"Technical","4.76","2025-12-03"
902,6949,3,"Technical","3.93","2025-10-21"
903,6723,4,"Technical","3.00","2025-09-02"
904,11609,3,"Technical","3.66","2025-04-24"
905,1052,4,"Phone","2.75","2025-10-26"
906,8941,3,"HR","3.21","2025-07-02"
907,7115,2,"HR","3.48","2025-11-06"
908,2574,4,"Managerial","2.01","2026-01-12"
909,4506,2,"Managerial","4.47","2025-05-27"
910,1656,2,"Technical","4.27","2025-06-03"
911,897,2,"Managerial","2.04","2025-07-26"
912,11600,4,"HR","4.47","2025-05-02"
913,791,1,"Phone","4.33","2025-09-06"
914,11717,3,"Technical","4.22","2025-06-17"
915,8256,1,"HR","5.00","2025-10-24"
916,4086,4,"Managerial","3.95","2025-12-22"
917,7776,4,"HR","3.02","2025-10-03"
918,3460,2,"Technical","4.96","2025-11-24"
919,7058,4,"Phone","3.18","2025-05-29"
920,634,2,"HR","4.98","2025-09-18"
921,1527,4,"HR","1.61","2025-04-02"
922,108,1,"HR","4.59","2025-05-25"
923,1544,2,"Managerial","2.93","2025-08-10"
924,4545,2,"Managerial","1.68","2025-06-24"
925,7981,4,"Managerial","2.75","2025-05-03"
926,10923,4,"Technical","2.18","2025-10-20"
927,11323,4,"Managerial","2.46","2025-12-02"
928,4053,1,"Phone","1.46","2025-06-11"
929,2953,3,"Technical","4.81","2025-04-29"
930,2249,1,"Managerial","1.95","2025-04-22"
931,7454,4,"Managerial","3.24","2025-04-11"
932,7717,4,"HR","1.55","2025-08-17"
933,9715,1,"Managerial","1.20","2025-09-05"
934,2505,1,"HR","4.47","2025-09-13"
935,4758,1,"Managerial","4.74","2025-12-31"
936,11504,3,"HR","2.05","2026-01-04"
937,2500,1,"Phone","3.45","2026-01-05"
938,6683,3,"Phone","1.60","2025-04-29"
939,5761,4,"Managerial","2.40","2025-10-19"
940,11765,1,"Technical","3.49","2025-07-01"
941,7291,3,"HR","2.21","2025-10-24"
942,1794,4,"Managerial","3.81","2025-10-13"
943,4765,2,"Phone","3.79","2025-04-25"
944,6333,2,"Phone","2.03","2026-01-21"
945,7547,2,"HR","1.17","2025-09-30"
946,5413,2,"Technical","4.18","2025-07-25"
947,346,4,"Managerial","3.62","2025-05-09"
948,10382,1,"Managerial","1.85","2025-11-24"
949,2659,4,"Phone","1.01","2025-04-02"
950,8596,2,"HR","2.96","2025-05-08"
951,10593,3,"Phone","1.64","2025-11-07"
952,10479,4,"Managerial","1.66","2025-10-26"
953,11183,1,"HR","4.78","2025-08-01"
954,2912,2,"Phone","3.09","2025-08-01"
955,6988,2,"Phone","3.72","2025-07-31"
956,4527,3,"Phone","2.94","2025-10-21"
957,7265,1,"Managerial","4.51","2026-01-09"
958,5686,3,"HR","4.49","2025-06-29"
959,11252,2,"Phone","5.00","2025-06-26"
960,11500,4,"Technical","3.14","2026-01-16"
961,6080,2,"Technical","4.42","2025-04-05"
962,9251,3,"Managerial","1.69","2025-09-27"
963,8863,2,"HR","2.27","2025-08-25"
964,517,2,"Phone","2.07","2025-07-26"
965,4801,2,"Managerial","4.61","2025-04-08"
966,9902,3,"Phone","3.87","2025-12-10"
967,10788,2,"Technical","2.30","2025-10-15"
968,9009,4,"Phone","3.85","2025-08-31"
969,6108,3,"HR","1.90","2025-11-07"
970,5986,4,"Technical","2.79","2025-05-22"
971,3763,2,"Technical","3.80","2026-01-13"
972,89,1,"Managerial","1.81","2025-05-15"
973,1059,4,"Managerial","4.32","2025-07-01"
974,9149,3,"Technical","3.31","2025-11-12"
975,9390,1,"Managerial","2.55","2025-07-05"
976,11026,1,"Technical","2.13","2025-07-13"
977,9670,3,"Phone","3.42","2025-07-04"
978,10280,4,"Technical","3.11","2025-11-13"
979,2227,1,"HR","1.69","2025-07-16"
980,8081,2,"HR","3.34","2025-05-16"
981,11571,3,"HR","3.43","2025-09-12"
982,2591,4,"Technical","2.14","2025-08-06"
983,10206,3,"Managerial","1.64","2025-06-15"
984,2639,1,"Technical","4.08","2025-08-27"
985,2007,2,"Managerial","4.70","2025-09-10"
986,6371,3,"Phone","2.04","2025-09-23"
987,7933,1,"Technical","1.58","2025-11-16"
988,11509,1,"HR","3.16","2025-08-28"
989,10832,4,"Phone","1.25","2025-05-02"
990,2145,2,"HR","3.24","2026-01-07"
991,9317,2,"Phone","4.23","2025-07-04"
992,2259,4,"Phone","4.23","2025-11-10"
993,6625,2,"Managerial","3.08","2025-07-18"
994,9884,2,"HR","4.90","2025-12-19"
995,11425,4,"Phone","1.71","2025-12-29"
996,6048,4,"Phone","4.17","2025-08-30"
997,8056,2,"HR","4.08","2025-11-29"
998,863,4,"Managerial","1.67","2025-06-21"
999,9730,2,"Technical","3.06","2026-01-01"
1000,1736,2,"HR","4.12","2025-06-10"
1001,4878,2,"Technical","4.22","2025-06-17"
1002,9687,2,"Technical","2.43","2025-10-16"
1003,7809,2,"Technical","4.84","2025-06-17"
1004,310,4,"HR","2.60","2025-04-13"
1005,7243,4,"Phone","4.26","2026-01-06"
1006,1363,3,"Managerial","2.39","2025-11-11"
1007,2653,3,"Managerial","2.05","2025-08-28"
1008,11508,2,"Managerial","4.57","2025-09-11"
1009,11579,2,"HR","4.36","2025-08-13"
1010,873,3,"Technical","3.54","2025-08-08"
1011,2841,1,"HR","1.76","2025-12-02"
1012,7718,1,"Phone","2.30","2026-01-01"
1013,7429,4,"Technical","4.51","2026-01-04"
1014,7004,4,"HR","3.65","2025-04-17"
1015,8214,1,"Technical","2.46","2025-09-07"
1016,7656,4,"HR","1.66","2025-04-25"
1017,2094,2,"HR","4.77","2025-05-14"
1018,4050,2,"Phone","1.62","2025-11-23"
1019,4469,3,"Managerial","4.08","2025-11-22"
1020,4736,2,"HR","1.49","2025-09-19"
1021,7125,4,"Technical","3.22","2025-09-30"
1022,8202,3,"Technical","1.63","2025-07-16"
1023,9387,4,"Technical","1.27","2025-11-17"
1024,3163,1,"Technical","1.60","2025-12-22"
1025,7440,4,"Phone","1.25","2025-06-28"
1026,7388,2,"Phone","2.85","2025-12-18"
1027,6743,4,"Technical","2.25","2025-04-28"
1028,11503,2,"Managerial","2.18","2025-08-15"
1029,1552,2,"HR","3.52","2025-09-11"
1030,8144,1,"Technical","1.99","2025-09-20"
1031,5420,1,"Managerial","2.53","2025-10-06"
1032,455,2,"Managerial","1.38","2026-01-17"
1033,9280,4,"Technical","3.56","2025-09-15"
1034,3316,4,"Phone","1.79","2025-08-25"
1035,4001,3,"Phone","3.00","2025-07-17"
1036,2877,1,"Phone","1.50","2025-12-13"
1037,8895,2,"Managerial","3.47","2025-12-15"
1038,7668,1,"HR","2.37","2026-01-20"
1039,10342,1,"Phone","3.97","2025-04-10"
1040,7570,4,"Phone","2.69","2025-09-17"
1041,9698,4,"Technical","2.19","2025-08-28"
1042,9193,1,"HR","3.43","2025-06-10"
1043,4011,1,"Phone","1.99","2025-05-18"
1044,10025,3,"Managerial","4.88","2025-05-20"
1045,9519,2,"Managerial","1.19","2025-10-12"
1046,1547,2,"Phone","1.79","2026-01-08"
1047,5824,4,"Managerial","1.68","2025-07-03"
1048,1346,1,"Managerial","1.67","2025-10-13"
1049,1276,4,"Technical","2.85","2025-04-09"
1050,10790,4,"Technical","4.60","2025-11-19"
1051,4905,1,"Technical","4.45","2025-10-11"
1052,10055,2,"HR","4.22","2025-07-25"
1053,5754,2,"HR","4.50","2025-04-05"
1054,8799,3,"HR","3.33","2025-11-13"
1055,2696,2,"Technical","4.58","2025-09-27"
1056,8689,3,"Phone","1.04","2025-06-04"
1057,6445,2,"Technical","4.93","2025-12-31"
1058,10477,2,"HR","3.07","2025-09-02"
1059,3072,1,"HR","1.50","2025-11-27"
1060,8916,3,"HR","1.87","2025-12-29"
1061,5097,1,"Phone","2.40","2025-10-18"
1062,3979,3,"HR","1.13","2025-11-08"
1063,6198,3,"Managerial","2.45","2026-01-16"
1064,5489,1,"HR","4.67","2025-08-19"
1065,6897,4,"HR","1.12","2026-01-05"
1066,8949,3,"Technical","3.05","2025-06-06"
1067,678,4,"Phone","2.43","2025-05-07"
1068,286,4,"Phone","4.29","2025-07-18"
1069,10578,4,"Managerial","4.77","2025-08-25"
1070,1929,4,"Managerial","1.66","2025-09-24"
1071,5107,4,"HR","2.81","2025-10-19"
1072,2939,3,"Phone","3.90","2025-09-24"
1073,6450,3,"Phone","4.16","2025-08-17"
1074,319,2,"Managerial","4.13","2025-05-03"
1075,9082,1,"Phone","4.68","2025-11-07"
1076,1075,3,"HR","4.25","2025-11-18"
1077,1384,1,"Technical","2.52","2025-04-02"
1078,5473,1,"HR","3.17","2025-12-31"
1079,527,3,"HR","1.46","2025-09-12"
1080,9611,1,"HR","1.64","2025-12-16"
1081,2224,1,"Managerial","2.92","2025-12-21"
1082,8707,2,"Technical","2.64","2025-07-13"
1083,11612,1,"HR","3.28","2025-06-03"
1084,3165,4,"Technical","2.28","2025-07-13"
1085,121,3,"Phone","4.13","2025-04-05"
1086,7539,2,"Technical","4.34","2025-12-16"
